Year,State,Utility Name,Type,Residential,Commercial,Industrial,Total
2022,MD,"Choptank Electric Cooperative, Inc",AC,13.776,4.816,1.5,20.092
2022,MD,Delmarva Power,AC,54.86,35.406,2.765,93.031
2022,MD,Easton Utilities Comm,AC,0.244,3.009,.,3.253
2022,MD,Hagerstown Light Department,DC,0.077,0.169,.,0.246
2022,MD,The Potomac Edison Company,AC,62.667,31.661,13.636,107.964
2022,MD,Potomac Electric Power Co,AC,236.706,57.643,.,294.349
2022,MD,Southern Maryland Elec Coop Inc,AC,68.408,4.819,.,73.227
2022,MD,Adjustment 2022,,-0.013,-0.029,.,-0.043
2022,ME,Versant Power,AC,8.488,23.174,0.026,31.688
2022,ME,Central Maine Power Co,AC,54.617,225.194,0,279.811
2022,ME,Eastern Maine Electric Coop,AC,0.144,0.115,.,0.259
2022,MI,Alger-Delta Coop Electric Assn,DC,0.256,0.03,0,0.286
2022,MI,Alpena Power Co,AC,0.079,0.011,.,0.09
2022,MI,Village of Baraga - (MI),DC,0,0.093,0,0.093
2022,MI,Cherryland Electric Coop Inc,AC,1.189,0.075,.,1.264
2022,MI,Cloverland Electric Co-op,AC,0.18,0.043,0,0.223
2022,MI,Consumers Energy Co,DC,62.828,26.876,0.312,90.016
2022,MI,City of Crystal Falls,DC,0.001,0.002,0,0.003
2022,MI,DTE Electric Company,AC,48.376,11.492,0.694,60.562
2022,MI,City of Gladstone,DC,0.015,0.002,0,0.017
2022,MI,City of Grand Haven - (MI),AC,0.113,0.082,.,0.195
2022,MI,City of Holland,AC,0.097,0.72,.,0.817
2022,MI,Indiana Michigan Power Co,AC,1.325,0.47,0.158,1.953
2022,MI,Village of L'Anse - (MI),DC,0.002,0.011,0,0.013
2022,MI,City of Lansing - (MI),DC,1.451,1.115,0,2.566
2022,MI,City of Marquette - (MI),AC,0.362,0.148,.,0.51
2022,MI,Midwest Energy Cooperative,AC,1.415,.,.,1.415
2022,MI,City of Negaunee,DC,0.007,0.01,0,0.017
2022,MI,City of Norway,DC,0.008,0.002,0,0.01
2022,MI,Presque Isle Elec & Gas Coop,DC,0.237,.,.,0.237
2022,MI,City of Sturgis,AC,0.051,.,.,0.051
2022,MI,City of Traverse City - (MI),DC,0.22,0.128,.,0.348
2022,MI,Tri-County Electric Coop (MI),AC,1.24,1.32,0,2.56
2022,MI,Upper Peninsula Power Company,AC,1.469,0.28,.,1.749
2022,MI,Wyandotte Municipal Serv Comm,AC,0.176,0.263,0.272,0.711
2022,MI,City of Zeeland - (MI),AC,0.022,0.05,.,0.072
2022,MI,Great Lakes Energy Coop,AC,2.586,0.299,.,2.885
2022,MI,Upper Michigan Energy Resources Corp.,DC,0.34,0.08,0,0.42
2022,MI,Adjustment 2022,,-11.4,-4.944,-0.054,-16.398
2022,MN,Agralite Electric Coop,AC,0.413,.,.,0.413
2022,MN,City of Alexandria - (MN),AC,0.04,0.002,.,0.042
2022,MN,Connexus Energy,AC,6.407,1.662,.,8.069
2022,MN,City of Anoka,AC,0.12,0.03,.,0.15
2022,MN,City of Austin - (MN),AC,0.18,0.144,.,0.324
2022,MN,"Beltrami Electric Coop, Inc",AC,1.045,0.141,.,1.186
2022,MN,BENCO Electric Cooperative,AC,1.92,0.137,.,2.057
2022,MN,City of Chaska - (MN),AC,0.612,0.045,.,0.657
2022,MN,Crow Wing Cooperative Power & Light Comp,AC,1.006,0.433,.,1.439
2022,MN,East Central Energy,AC,4.902,0.613,0,5.515
2022,MN,City of Elk River,AC,0.523,0.017,.,0.54
2022,MN,Federated Rural Electric Assn,AC,0.108,0.612,.,0.72
2022,MN,Freeborn Mower Electric Cooperative,AC,2.036,1.045,.,3.081
2022,MN,Heartland Power Coop,AC,0.008,.,.,0.008
2022,MN,Itasca-Mantrap Co-op Electrical Assn,AC,0.299,0.079,.,0.378
2022,MN,City of Lake Crystal - (MN),AC,0.025,0.04,.,0.065
2022,MN,Lake Region Electric Cooperative - (MN),AC,1.011,0.034,.,1.045
2022,MN,Lake Country Power,AC,1.43,0.214,.,1.644
2022,MN,City of Marshall - (MN),AC,0.029,0.336,0,0.365
2022,MN,Meeker Coop Light & Power Assn,DC,1.61,.,.,1.61
2022,MN,Mille Lacs Energy Cooperative,AC,0.424,0.034,.,0.458
2022,MN,"ALLETE, Inc.",AC,5.418,5.886,0.02,11.324
2022,MN,Minnesota Valley Electric Coop,AC,2.43,0.188,.,2.618
2022,MN,City of Moorhead - (MN),AC,0.1,0.026,0.18,0.306
2022,MN,Northern States Power Co - Minnesota,DC,58.497,42.273,18.264,119.034
2022,MN,Otter Tail Power Co,AC,0.445,1.494,0,1.939
2022,MN,City of Owatonna - (MN),DC,0.528,0.088,.,0.616
2022,MN,People's Cooperative Services,AC,2.995,1.132,0,4.127
2022,MN,Rochester Public Utilities,AC,2.808,0.318,.,3.126
2022,MN,Runestone Electric Assn,AC,0.622,0.08,.,0.702
2022,MN,Shakopee Public Utilities Comm,AC,1.703,0.157,.,1.86
2022,MN,Sioux Valley SW Elec Coop,DC,0.19,0.028,.,0.218
2022,MN,South Central Electric Assn,AC,0.723,0.149,.,0.872
2022,MN,Stearns Cooperative Elec Assn,AC,1.776,0.263,0.04,2.079
2022,MN,Steele-Waseca Cooperative Electric,AC,2.156,0.096,.,2.252
2022,MN,MiEnergy Cooperative,AC,6.192,2.503,.,8.695
2022,MN,"Wild Rice Electric Coop, Inc",AC,0.405,0.526,.,0.931
2022,MN,Willmar Municipal Utilities,AC,0.078,0.02,.,0.098
2022,MN,Wright-Hennepin Coop Elec Assn,AC,2.404,0.431,0,2.835
2022,MN,City of Worthington - (MN),AC,0.014,.,.,0.014
2022,MN,Dakota Electric Association,AC,9.99,0.693,0,10.683
2022,MN,Minnesota Valley Coop L&P Assn,AC,0.409,.,.,0.409
2022,MN,Adjustment 2022,,-10.575,-7.388,-3.185,-21.148
2022,MN,Adjustment 2022,,-0.033,-0.005,.,-0.038
2022,MO,Black River Electric Coop - (MO),AC,0.798,.,.,0.798
2022,MO,Boone Electric Coop,AC,2.5,.,.,2.5
2022,MO,City of Carthage - (MO),AC,0.339,0.606,.,0.945
2022,MO,Central Missouri Elec Coop Inc,AC,1.164,.,.,1.164
2022,MO,Citizens Electric Corporation - (MO),DC,1.653,0.083,.,1.736
2022,MO,City of Columbia - (MO),DC,2.825,1.131,0.325,4.281
2022,MO,Co-Mo Electric Coop Inc,AC,1.889,0.165,.,2.054
2022,MO,Callaway Electric Cooperative,AC,1.076,0.202,.,1.278
2022,MO,Consolidated Electric Coop,AC,0.623,0.288,.,0.911
2022,MO,"Crawford Electric Coop, Inc",AC,0.775,0.032,.,0.807
2022,MO,Cuivre River Electric Coop Inc,AC,1.61,0.008,.,1.618
2022,MO,Empire District Electric Co,DC,62.497,12.831,0.732,76.06
2022,MO,"Farmers Electric Coop, Inc - (MO)",AC,1.274,0.118,.,1.392
2022,MO,City of Farmington - (MO),AC,0.132,.,.,0.132
2022,MO,Gascosage Electric Coop,AC,0.475,.,.,0.475
2022,MO,City of Hannibal - (MO),AC,0.03,.,.,0.03
2022,MO,"Howell-Oregon Elec Coop, Inc",AC,1.807,0.086,0.6,2.493
2022,MO,City of Independence - (MO),AC,2.983,0.605,0,3.588
2022,MO,Intercounty Electric Coop Assn,AC,2.509,.,.,2.509
2022,MO,Evergy Metro,AC,22.491,19.787,1.527,43.805
2022,MO,City of Kirkwood - (MO),AC,0.227,.,.,0.227
2022,MO,"Laclede Electric Coop, Inc",AC,2.324,0.462,.,2.786
2022,MO,City of Lebanon - (MO),AC,0.1,0.004,.,0.104
2022,MO,Macon Electric Coop,AC,0.554,0.364,.,0.918
2022,MO,Evergy Missouri West,AC,39.867,23.238,0.791,63.896
2022,MO,Missouri Rural Electric Coop,AC,0.056,0.015,0.132,0.203
2022,MO,City of Monett - (MO),AC,0.124,0.013,.,0.137
2022,MO,"New-Mac Electric Coop, Inc",AC,2.801,.,.,2.801
2022,MO,Osage Valley Elec Coop Assn,AC,3.037,0.293,.,3.33
2022,MO,Ozark Border Electric Coop,AC,0.87,0.01,.,0.88
2022,MO,Ozark Electric Coop Inc - (MO),AC,4.661,0.047,.,4.708
2022,MO,"Platte-Clay Electric Coop, Inc",AC,3.334,.,.,3.334
2022,MO,City of Poplar Bluff - (MO),AC,0.127,0.131,.,0.258
2022,MO,City of Rolla - (MO),AC,0.128,0.015,.,0.143
2022,MO,Three Rivers Electric Coop,AC,1.105,0.098,.,1.203
2022,MO,SEMO Electric Cooperative,AC,0.5,0.55,.,1.05
2022,MO,City of Sikeston - (MO),AC,0.03,.,0.1,0.13
2022,MO,City Utilities of Springfield - (MO),AC,3.982,2.396,0,6.378
2022,MO,Union Electric Co - (MO),DC,56.004,47.148,3.066,106.218
2022,MO,Webster Electric Coop,AC,1.043,.,.,1.043
2022,MO,West Central Electric Coop Inc - (MO),AC,1.77,.,.,1.77
2022,MO,White River Valley El Coop Inc,DC,5.938,.,.,5.938
2022,MO,"Southwest Electric Coop, Inc",AC,2.726,0.21,.,2.936
2022,MO,Adjustment 2022,,-1.036,.,.,-1.036
2022,MO,Adjustment 2022,,-10.548,-8.434,-0.591,-19.574
2022,MO,Adjustment 2022,,-10.899,-2.238,-0.128,-13.265
2022,MS,Coast Electric Power Assn,AC,0.214,0.009,.,0.223
2022,MS,Dixie Electric Power Assn,AC,0.23,0.268,.,0.498
2022,MS,Magnolia Electric Power Assn,AC,0.494,.,0.32,0.814
2022,MS,Entergy Mississippi LLC,DC,1.144,0.421,0.02,1.585
2022,MS,Mississippi Power Co,DC,2.862,1.787,0,4.649
2022,MS,Pearl River Valley El Pwr Assn,AC,0.644,0.76,.,1.404
2022,MS,Southern Pine Electric Cooperative,AC,0.367,0.775,.,1.142
2022,MS,Adjustment 2022,,-0.2,-0.073,-0.003,-0.276
2022,MS,Adjustment 2022,,-0.499,-0.312,0,-0.811
2022,MT,Fall River Rural Elec Coop Inc,AC,0.036,.,.,0.036
2022,MT,Flathead Electric Coop Inc,AC,1.08,0.269,.,1.349
2022,MT,"Lower Yellowstone R E A, Inc",AC,0.02,.,.,0.02
2022,MT,Montana-Dakota Utilities Co,AC,0.122,0.074,.,0.196
2022,MT,"Missoula Electric Coop, Inc",AC,0.789,0.053,.,0.842
2022,MT,NorthWestern Energy LLC - (MT),AC,24.383,8.682,.,33.065
2022,MT,USBIA-Mission Valley Power,AC,0.349,.,.,0.349
2022,MT,Yellowstone Valley Elec Co-op,AC,1.94,.,.,1.94
2022,MT,"Fergus Electric Coop, Inc",AC,0.574,.,.,0.574
2022,NC,Albemarle Electric Member Corp,AC,0.21,.,.,0.21
2022,NC,Town of Apex- (NC),AC,0.949,0.49,.,1.439
2022,NC,Blue Ridge Elec Member Corp - (NC),AC,2.161,0.086,.,2.247
2022,NC,Duke Energy Progress - (NC),AC,122.907,19.67,4.718,147.295
2022,NC,"Duke Energy Carolinas, LLC",AC,120.522,32.262,4.734,157.518
2022,NC,Four County Elec Member Corp,DC,0.601,0.1,.,0.701
2022,NC,French Broad Elec Member Corp,DC,1.489,0.011,.,1.5
2022,NC,Greenville Utilities Comm,AC,0.486,.,.,0.486
2022,NC,Haywood Electric Member Corp,AC,1.28,0.041,.,1.321
2022,NC,Jones-Onslow Elec Member Corp,AC,2.62,.,.,2.62
2022,NC,Pee Dee Electric Member Corp,AC,0.328,1.191,.,1.519
2022,NC,Piedmont Electric Member Corp,AC,2.71,0.65,.,3.36
2022,NC,Roanoke Electric Member Corp,AC,0.048,.,.,0.048
2022,NC,Rutherford Elec Member Corp,AC,2.262,0.055,0,2.317
2022,NC,South River Elec Member Corp,DC,4.14,0.02,.,4.16
2022,NC,Tri-County Elec Member Corp (NC),AC,0.604,0.5,.,1.104
2022,NC,Union Electric Membership Corp - (NC),AC,3.715,.,.,3.715
2022,NC,Virginia Electric & Power Co,AC,2.035,0.476,.,2.511
2022,NC,Wake Electric Membership Corp,AC,3.711,0.098,.,3.809
2022,NC,EnergyUnited Elec Member Corp,AC,3.842,0.29,.,4.132
2022,NC,Brunswick Electric Member Corp,AC,4.52,.,.,4.52
2022,NC,Adjustment 2022,,-1.087,-0.023,.,-1.109
2022,ND,"McLean Electric Coop, Inc",AC,0.03,0.25,.,0.28
2022,ND,Nodak Electric Coop Inc,AC,0.079,.,.,0.079
2022,ND,Otter Tail Power Co,AC,0.009,0.164,0,0.173
2022,ND,Verendrye Electric Coop Inc,AC,0.064,.,.,0.064
2022,ND,Mountrail-Williams Elec Coop,AC,0.132,0,0,0.132
2022,ND,Cass County Elec Coop Inc,DC,0.392,.,.,0.392
2022,ND,Adjustment 2022,,-0.068,.,.,-0.068
2022,NE,Cedar-Knox Public Power Dist,AC,0.041,.,.,0.041
2022,NE,Cornhusker Public Power Dist,AC,0.799,.,.,0.799
2022,NE,Dawson Power District,AC,0.535,0.263,.,0.798
2022,NE,Elkhorn Rural Public Pwr Dist,AC,0.153,0.125,.,0.278
2022,NE,City of Fremont - (NE),AC,0.032,0,0,0.032
2022,NE,City of Hastings - (NE),AC,0.078,0.011,.,0.089
2022,NE,Highline Electric Assn,DC,0.03,0.023,.,0.053
2022,NE,City of Lexington - (NE),AC,0.252,.,.,0.252
2022,NE,Lincoln Electric System,AC,2.43,0.551,0.005,2.986
2022,NE,Loup River Public Power Dist,AC,.,.,0.676,0.676
2022,NE,Midwest Electric Member Corp,AC,0.316,0.033,0,0.349
2022,NE,Nebraska Public Power District,AC,1.332,0.704,.,2.036
2022,NE,Norris Public Power District,DC,1.719,0.317,0,2.036
2022,NE,City of North Platte,AC,0.08,.,.,0.08
2022,NE,Northeast Power,AC,0.175,0.006,.,0.181
2022,NE,Omaha Public Power District,AC,6.741,0.538,.,7.279
2022,NE,City of South Sioux City,AC,.,.,.,0
2022,NE,Southern Public Power District,AC,0.457,0.028,0,0.485
2022,NE,Southwest Public Power Dist,AC,0.046,.,.,0.046
2022,NE,Perennial Public Power Dist,AC,0.23,.,.,0.23
2022,NE,"High West Energy, Inc",DC,0.012,.,.,0.012
2022,NE,City of Grand Island - (NE),AC,0.098,.,0.012,0.11
2022,NE,Adjustment 2022,,-0.3,-0.055,0,-0.355
2022,NE,Adjustment 2022,,-0.007,-0.004,.,-0.011
2022,NH,New Hampshire Elec Coop Inc,AC,10.343,2.495,1.904,14.742
2022,NH,Public Service Co of NH,AC,76.904,53.035,5.212,135.151
2022,NH,Unitil Energy Systems,AC,11.635,3.774,0.737,16.146
2022,NH,Liberty Utilities (Granite State Electri,AC,7.123,6.45,0,13.573
2022,NJ,Atlantic City Electric Co,AC,368.317,153.661,20.579,542.557
2022,NJ,Jersey Central Power & Lt Co,AC,370.784,400.472,23.377,794.633
2022,NJ,Public Service Elec & Gas Co,AC,436.417,772.472,90.016,1298.905
2022,NJ,Rockland Electric Co,AC,9.086,24.769,0.072,33.927
2022,NJ,City of Vineland - (NJ),AC,6.636,6.054,9.49,22.18
2022,NM,"Central New Mexico El Coop, Inc",AC,4.498,0.975,.,5.473
2022,NM,"Central Valley Elec Coop, Inc",AC,0.418,.,.,0.418
2022,NM,El Paso Electric Co,AC,41.819,7.351,0,49.17
2022,NM,"Farmers Electric Coop, Inc - (NM)",AC,0.332,0.827,.,1.159
2022,NM,City of Farmington - (NM),AC,1.123,0.127,0,1.25
2022,NM,"Jemez Mountains Elec Coop, Inc",AC,2.873,0.683,.,3.556
2022,NM,"Kit Carson Electric Coop, Inc",AC,2.374,1.066,.,3.44
2022,NM,Los Alamos County,DC,1.887,0.683,.,2.57
2022,NM,"Navopache Electric Coop, Inc",AC,0.058,.,.,0.058
2022,NM,Otero County Electric Coop Inc,AC,5.709,0.166,.,5.875
2022,NM,Public Service Co of NM,DC,209.66,83.13,0,292.79
2022,NM,Southwestern Electric Coop Inc - (NM),AC,0.02,.,.,0.02
2022,NM,Southwestern Public Service Co,DC,10.972,7.304,0.493,18.769
2022,NM,"Springer Electric Coop, Inc",AC,0.062,0.045,.,0.107
2022,NM,Adjustment 2022,,-36.894,-14.617,0,-51.511
2022,NM,Adjustment 2022,,-1.914,-1.274,-0.086,-3.273
2022,NV,City of Boulder City - (NV),DC,1.043,1.106,0,2.149
2022,NV,"Mt Wheeler Power, Inc",AC,0.038,0.13,.,0.168
2022,NV,Nevada Power Co,AC,613.687,27.588,32.096,673.371
2022,NV,Overton Power District No 5,AC,5.114,0.038,.,5.152
2022,NV,Sierra Pacific Power Co,AC,42.824,33.898,1.073,77.795
2022,NV,"Valley Electric Assn, Inc",AC,16.82,0.181,0,17.001
2022,NV,Adjustment 2022,,-0.182,-0.193,0,-0.375
2022,NY,Central Hudson Gas & Elec Corp,AC,96.177,177.75,.,273.927
2022,NY,Consolidated Edison Co-NY Inc,AC,277.264,94.429,.,371.693
2022,NY,Long Island Power Authority,AC,493.349,89.208,.,582.557
2022,NY,Town of Massena - (NY),DC,0.038,.,0.03,0.068
2022,NY,New York State Elec & Gas Corp,AC,77.049,446.391,.,523.44
2022,NY,Niagara Mohawk Power Corp.,AC,171.558,312.64,9.027,493.225
2022,NY,Orange & Rockland Utils Inc,AC,80.303,78.824,3.228,162.355
2022,NY,Pennsylvania Electric Co,AC,0.07,0.001,0,0.071
2022,NY,Rochester Gas & Electric Corp,AC,17.407,152.226,.,169.633
2022,NY,Adjustment 2022,,-0.007,.,-0.005,-0.012
2022,OH,Butler Rural Electric Coop Inc - (OH),DC,1.324,0.074,.,1.398
2022,OH,Duke Energy Ohio Inc,AC,25.309,17.254,0.584,43.147
2022,OH,Cleveland Electric Illum Co,AC,9.823,10.196,0.721,20.74
2022,OH,City of Cleveland - (OH),AC,0.949,.,.,0.949
2022,OH,City of Cuyahoga Falls - (OH),DC,0.082,0.02,0.015,0.117
2022,OH,Dayton Power & Light Co,AC,2.602,7.285,.,9.887
2022,OH,"Buckeye Power, Inc",DC,21.9,2.2,.,24.1
2022,OH,Guernsey-Muskingum El Coop Inc,AC,0.826,0.163,.,0.989
2022,OH,Holmes-Wayne Electric Coop Inc,AC,0.807,0.429,.,1.236
2022,OH,City of Lebanon - (OH),AC,0.094,0.276,.,0.37
2022,OH,Midwest Energy Cooperative,AC,0.043,.,.,0.043
2022,OH,Consolidated Cooperative,AC,1.627,0.025,.,1.652
2022,OH,Ohio Edison Co,AC,19.75,20.237,0.592,40.579
2022,OH,Ohio Power Co,AC,43.155,35.906,3.732,82.793
2022,OH,The Toledo Edison Co,AC,3.464,14.228,23.514,41.206
2022,OH,City of Wadsworth - (OH),AC,0.01,0.05,0.05,0.11
2022,OH,City of Westerville - (OH),AC,0.464,0.188,.,0.652
2022,OH,Adjustment 2022,,-4.065,-0.4,-0.003,-4.467
2022,OK,"Alfalfa Electric Coop, Inc",AC,.,.,.,0
2022,OK,Arkansas Valley Elec Coop Corp,DC,0.235,.,.,0.235
2022,OK,"Central Rural Electric Cooperative, Inc",AC,1.808,0.029,.,1.837
2022,OK,Cimarron Electric Coop,AC,0.5,0.33,.,0.83
2022,OK,Choctaw Electric Coop Inc,DC,1.045,.,.,1.045
2022,OK,"Cookson Hills Elec Coop, Inc",AC,0.572,0.055,.,0.627
2022,OK,"Cotton Electric Coop, Inc",AC,1.67,0.015,.,1.685
2022,OK,East Central Oklahoma Elec Coop Inc,AC,1.54,0.005,0,1.545
2022,OK,City of Edmond - (OK),AC,0.303,0.003,.,0.306
2022,OK,Empire District Electric Co,DC,0.137,0.009,.,0.146
2022,OK,"Indian Electric Coop, Inc",AC,0.981,.,.,0.981
2022,OK,"Kiamichi Electric Coop, Inc",AC,0.711,.,.,0.711
2022,OK,"Lake Region Electric Coop, Inc - (OK)",DC,0.493,0,0,0.493
2022,OK,Northeast Oklahoma Electric Co,AC,1.452,0.78,0,2.232
2022,OK,Oklahoma Electric Coop Inc,AC,3.96,0.169,0,4.129
2022,OK,Oklahoma Gas & Electric Co,AC,22.375,8.057,0.464,30.896
2022,OK,Ozarks Electric Coop Corp - (AR),AC,0.496,0.065,.,0.561
2022,OK,People's Electric Cooperative,DC,1.586,0.222,.,1.808
2022,OK,Public Service Co of Oklahoma,AC,9.719,1.282,0.07,11.071
2022,OK,"Rural Electric Coop, Inc",DC,0.645,.,.,0.645
2022,OK,Southwest Arkansas E C C,AC,0.022,.,.,0.022
2022,OK,Stillwater Utilities Authority,AC,0.099,.,.,0.099
2022,OK,"Tri-County Electric Coop, Inc (OK)",DC,0.221,0.009,.,0.23
2022,OK,Verdigris Valley Elec Coop Inc,AC,1.481,.,.,1.481
2022,OK,CKenergy Electric Cooperative,AC,0.88,0,0,0.88
2022,OK,Adjustment 2022,,-0.086,0,0,-0.086
2022,OK,Adjustment 2022,,-0.675,-0.042,.,-0.717
2022,OR,Central Electric Coop Inc - (OR),AC,4.314,0.187,.,4.501
2022,OR,Central Lincoln People's Ut Dt,AC,0.917,0.496,.,1.413
2022,OR,"Coos-Curry Electric Coop, Inc",AC,0.263,0.112,.,0.375
2022,OR,"Consumers Power, Inc",AC,2.855,0.292,.,3.147
2022,OR,City of Eugene - (OR),AC,5.999,1.993,.,7.992
2022,OR,City of Forest Grove,AC,0.324,0.043,.,0.367
2022,OR,Idaho Power Co,DC,0.816,0.249,1.173,2.238
2022,OR,Lane Electric Coop Inc,DC,1.03,0.07,.,1.1
2022,OR,City of McMinnville - (OR),AC,.,.,.,0
2022,OR,"Midstate Electric Coop, Inc",AC,0.415,0.261,.,0.676
2022,OR,Northern Wasco County PUD,AC,0.123,0.036,0.071,0.23
2022,OR,"Oregon Trail El Cons Coop, Inc",DC,0.424,0.688,.,1.112
2022,OR,PacifiCorp,DC,96.78,47.805,5,149.585
2022,OR,Portland General Electric Co,DC,128.127,39.787,8.178,176.092
2022,OR,Salem Electric - (OR),DC,0.782,0.106,.,0.888
2022,OR,City of Springfield - (OR),AC,0.449,0.125,0.203,0.777
2022,OR,Surprise Valley Electrification,AC,0.044,0.015,0,0.059
2022,OR,Tillamook Peoples Utility Dist,AC,0.314,0.089,.,0.403
2022,OR,Umatilla Electric Coop Assn,AC,0.403,.,.,0.403
2022,OR,Clatskanie Peoples Util Dist,AC,0.112,.,.,0.112
2022,OR,Emerald People's Utility Dist,DC,1.259,0.253,.,1.512
2022,OR,Columbia River Peoples Ut Dist,DC,0.635,0.313,.,0.948
2022,OR,Adjustment 2022,,-0.501,-0.205,.,-0.706
2022,OR,Adjustment 2022,,-0.142,-0.043,-0.205,-0.39
2022,OR,Adjustment 2022,,-17.098,-8.381,-0.872,-26.351
2022,OR,Adjustment 2022,,-22.345,-6.939,-1.426,-30.71
2022,PA,Borough of Chambersburg,AC,0.095,0.04,.,0.135
2022,PA,Citizens Electric Co - (PA),AC,0.373,2.427,0.841,3.641
2022,PA,Duquesne Light Co,AC,39.557,13.492,1.287,54.336
2022,PA,Metropolitan Edison Co,AC,78.447,25.592,13.157,117.196
2022,PA,Pennsylvania Electric Co,AC,17.316,4.979,4.018,26.313
2022,PA,PPL Electric Utilities Corp,AC,148.543,92.839,14.689,256.071
2022,PA,Pennsylvania Power Co,AC,4.947,1.146,0.558,6.651
2022,PA,PECO Energy Co,DC,102.913,24.487,24.202,151.602
2022,PA,Pike County Light & Power Co,AC,0.03,0.02,0,0.05
2022,PA,"UGI Utilities, Inc",AC,0.998,0.171,0.12,1.289
2022,PA,Wellsborough Electric Co,AC,0.066,0.1,1.125,1.291
2022,PA,West Penn Power Company,AC,20.805,12.432,3.359,36.596
2022,PA,"Somerset Rural Elec Coop, Inc",AC,0.208,0.22,.,0.428
2022,PA,Adams Electric Cooperative Inc,AC,2.793,2.224,.,5.017
2022,PA,"Bedford Rural Elec Coop, Inc",AC,0.28,0.031,.,0.311
2022,PA,Valley Rural Electric Coop Inc,AC,0.771,0.138,.,0.909
2022,PA,"Central Electric Coop, Inc - (PA)",AC,0.596,0.17,.,0.766
2022,PA,Claverack Rural Elec Coop Inc,AC,1.069,0.11,.,1.179
2022,PA,Tri-County Rural Elec Coop Inc (PA),AC,0.552,0.376,.,0.928
2022,PA,REA Energy Coop Inc,AC,0.523,0.002,.,0.525
2022,PA,"Northwestern Rural E C A, Inc - (PA)",AC,0.686,.,.,0.686
2022,PA,Adjustment 2022,,-17.948,-4.271,-4.221,-26.439
2022,RI,Block Island Utility District,AC,0.441,0.03,0,0.471
2022,RI,The Narragansett Electric Co,AC,57.121,233.581,2.912,293.614
2022,RI,Pascoag Utility District,AC,0.032,.,.,0.032
2022,SC,Aiken Electric Coop Inc,AC,2.8,0.72,.,3.52
2022,SC,Berkeley Electric Coop Inc,AC,9.52,0.121,.,9.641
2022,SC,"Black River Electric Coop, Inc - (SC)",AC,2.943,0.134,.,3.077
2022,SC,Blue Ridge Electric Coop Inc - (SC),AC,2.462,0.035,.,2.497
2022,SC,"Broad River Electric Coop, Inc",AC,2.978,0.093,.,3.071
2022,SC,Duke Energy Progress - (NC),AC,15.974,2.155,5.917,24.046
2022,SC,"Duke Energy Carolinas, LLC",AC,87.354,18.499,10.827,116.68
2022,SC,"Edisto Electric Coop, Inc",AC,1.102,0.065,.,1.167
2022,SC,Easley Combined Utility System,AC,0.462,0.07,.,0.532
2022,SC,City of Gaffney - (SC),AC,0.141,.,.,0.141
2022,SC,Greer Commission of Public Wks,AC,1.493,0.108,.,1.601
2022,SC,Horry Electric Coop Inc,DC,2.307,0.519,.,2.826
2022,SC,"Laurens Electric Coop, Inc",AC,1.649,0.082,.,1.731
2022,SC,"Lynches River Elec Coop, Inc",AC,0.913,0.03,.,0.943
2022,SC,"Marlboro Electric Coop, Inc",AC,0.118,.,.,0.118
2022,SC,Mid-Carolina Electric Coop Inc,AC,1.272,0.043,.,1.315
2022,SC,City of Newberry - (SC),AC,0.08,.,.,0.08
2022,SC,"Newberry Electric Coop, Inc",AC,0.595,.,.,0.595
2022,SC,City of Orangeburg - (SC),AC,0.461,.,.,0.461
2022,SC,"Tri-County Electric Coop, Inc (SC)",AC,1.069,.,.,1.069
2022,SC,Palmetto Electric Coop Inc,DC,1.724,0.533,.,2.257
2022,SC,"Pee Dee Electric Coop, Inc",AC,1.372,0.043,.,1.415
2022,SC,City of Rock Hill - (SC),AC,0.796,1.339,.,2.135
2022,SC,"Santee Electric Coop, Inc",AC,1.794,0.056,.,1.85
2022,SC,"Dominion Energy South Carolina, Inc",AC,99.593,18.451,2.056,120.1
2022,SC,South Carolina Public Service Authority,AC,9.845,.,.,9.845
2022,SC,York Electric Coop Inc,AC,6.244,0.05,.,6.294
2022,SC,Adjustment 2022,,-0.703,-0.183,.,-0.886
2022,SD,"Black Hills Electric Coop, Inc",AC,0.486,0.023,0,0.509
2022,SD,Otter Tail Power Co,AC,0,0.04,0,0.04
2022,SD,Sioux Valley SW Elec Coop,DC,0.23,0.053,.,0.283
2022,SD,Southeastern Electric Coop Inc - (SD),AC,0.075,0.034,.,0.109
2022,SD,West River Electric Assn Inc,DC,0.281,0.15,.,0.431
2022,SD,Adjustment 2022,,-0.089,-0.035,.,-0.125
2022,TN,Kingsport Power Co,AC,0.384,0.432,0,0.816
2022,TX,Bailey County Elec Coop Assn,AC,0.039,.,.,0.039
2022,TX,"Bandera Electric Coop, Inc",AC,4.405,1.151,.,5.556
2022,TX,"Bartlett Electric Coop, Inc",AC,3.849,0.137,.,3.986
2022,TX,"Big Country Electric Coop, Inc",AC,0.025,.,.,0.025
2022,TX,"Bluebonnet Electric Coop, Inc",AC,1.801,7.971,.,9.772
2022,TX,"Bowie-Cass Electric Coop, Inc",AC,1.632,0.248,.,1.88
2022,TX,City of Brenham - (TX),AC,0.074,.,.,0.074
2022,TX,Brownsville Public Utilities Board,AC,6.316,0.269,.,6.585
2022,TX,City of Bryan - (TX),AC,3.971,0.413,.,4.384
2022,TX,"Central Texas Elec Coop, Inc",DC,4.584,0.093,0.142,4.819
